user_id,Studio_User,inactive_days
ajudeht,true,45
linadu,true,55
kfatema,true,57
tutiburon229,true,59
netpope,true,60
zwq1997824,true,58
relawang,true,60
327026493,true,54
hddd,true,45
liuxf950121,true,47
ribeirokishor,true,31
chrizoo,true,31
mitppc,true,41
maynard-x,true,58
xixiliu0913,true,45
kamalesh10,true,47
empirecat,true,37
katsuaki,true,43
newdaydynamics,true,50
jgreaves,true,37
lengirt,true,46
gerador,true,39
nickshelbyoutdoors,true,60
beiten,true,41
conamaralair,true,45
volkov54,true,50
vishaluniyal,true,55
meera07,true,58
syaf77,true,30
ivy13,true,44
behzadbahmannejad,true,44
wenwenwen123,true,46
tojakaar,true,52
kaisilva,true,32
robinwu1988,true,54
msfdrvs,true,55
jorgecast2009,true,39
maxkenfenheuer,true,36
ellifina,true,52
cavil,true,38
1373776096,true,35
kevindanielmccusker,true,51
lfgoulart,true,56
bigbadbrent,true,36
isabellaneris,true,54
yatharthvardan,true,60
stephie1202,true,31
friric,true,55
ericameria,true,59
1531077474,true,30
smarrti,true,58
effem,true,51
hellsfreezeover,true,33
caojin,true,39
fridom,true,38
joe2021,true,53
daiereh-com,true,34
pyrok,true,32
sanko,true,42
paul-thorpe,true,50
eyk0504,true,39
mimoralesga,true,47
gwendalgnd,true,58
cgrassikpf,true,38
yukker,true,39
cake2dlx,true,38
avramle,true,37
ptallett,true,51
asjbsdjb,true,48
kathrineluna,true,59
linshiyu321,true,32
teemet,true,44
joe-dabble,true,51
alexin999,true,53
pietrogregorini,true,41
cdnetwork,true,38
akrinos,true,48
ahyang,true,39
zidene,true,33
gunaakilesh,true,59
eventsitedesign,true,59
892563889,true,60
itzamnaat,true,50
brianblu,true,32
maulidesai,true,47
chelleignacio,true,46
bryangautier,true,53
jgershberg,true,48
sgalasso,true,34
annaleighturner,true,38
lollone92,true,31
oakrosestudio,true,56
aristocrat,true,57
clinicaldatascientist,true,41
jr4jr,true,55
crodriguezdeepcast,true,59
zeinaa,true,46
fullcirclearchitect,true,32
choone,true,42
lawrencemarzouk,true,40
mookel,true,30
annsophiebracke,true,54
maccavoong,true,56
gabrielhl,true,60
dhandeland,true,37
bishalghosh,true,34
andrewatmcd,true,33
jerwhit15,true,51
jlipem,true,55
andrewealing,true,33
hela-touzi-98,true,32
naciyekarar,true,53
rubenpain,true,48
13273701130,true,60
plantstoen,true,37
jonmel2020,true,32
rulyalanis,true,39
felixzfy,true,46
vilavets,true,35
pucicivan,true,45
richcatena,true,30
wyyyyy,true,54
jonno1,true,59
martinvalenzuela09,true,59
kiniluo,true,47
bobobob,true,50
yonezawa,true,38
tiikela,true,40
avisonyoungedmonton,true,30
ritviknv,true,56
eimskip,true,55
upstream-ds,true,33
b4fatherfindus,true,57
bryancolin,true,59
antiquedew,true,41
josephinefine,true,43
nver,true,51
antonin64,true,32
bikrambasnet,true,41
denizotjb,true,31
cyoung666,true,32
simonlh,true,35
benghazi-guide,true,35
ferraridixx,true,58
sebel,true,34
jbray-broadwall,true,34
maxiaoyu,true,43
borges-shb,true,55
jenniferaa,true,38
hugo1357,true,51
blacktea-123,true,60
ixtremity,true,46
rleonguy,true,58
am-gis-department,true,60
surigraal,true,43
garrettrsmith,true,40
kapn,true,40
georgeolaru,true,45
woncheolhur,true,34
voxaudita,true,32
grimgraysamas,true,58
nathantorrence,true,38
moniseum,true,54
tobaccofreekids,true,48
titan1ne,true,48
brendandigsconnect,true,40
mikesolo,true,54
drb,true,36
cxr0512,true,30
mallmer,true,40
sofedup,true,36
wangshengjun,true,44
mierune,true,38
ibnulrafi,true,42
dbwebdev,true,47
dafnar,true,54
chanelluu,true,33
gbrar9596,true,53
loukili,true,55
sophieiddon,true,53
monyuddam123,true,40
leonfuck,true,56
iwillemjan,true,52
napkey,true,48
s-dehghani,true,44
candivillalobos,true,52
ghisin,true,46
anais123,true,34
jennieknightt,true,55
onceag,true,38
htuo0523,true,45
deslt,true,60
joy457905969,true,48
hooper,true,48
gyeongjinko,true,54
himanshibanga,true,32
tomohisa,true,37
suyating,true,31
zxqwzxz,true,50
fitnesspoint,true,50
fsquaresma,true,60
domesty,true,39
mlc883019,true,32
zschoengold,true,41
juanleagno,true,42
stickan,true,36
ice9er,true,48
zhuxia,true,31
jclp,true,57
3676,true,52
gooru,true,40
videoteket,true,37
vitorhcella,true,38
tlduhamel,true,52
small-lebowski,true,58
chris-lally,true,60
sharmistha94,true,32
davidagostiniagl,true,55
doctorgirishjoshi,true,43
juanpablocorreapuerta,true,31
jmoncayo,true,33
heleendominique,true,40
charding,true,49
alexanderussel,true,35
chencinski,true,47
gonefinching,true,55
sxldtz,true,31
odleral,true,52
lamsailong,true,60
rizkiprotocx,true,48
belial-96,true,41
mediaplanet,true,39
masoudarfi,true,59
narresearch,true,30
awfulwaffle,true,41
dawidszczygielski,true,43
garyhutchison,true,41
shrimptail,true,38
224bussiness,true,59
briantrg,true,54
haneensalhi11,true,38
kn4mqr,true,42
lpy716,true,57
arquiangela2020,true,46
bgelman,true,52
infomahendra2009,true,55
pomelko,true,60
lugeneparker,true,54
level-1-1,true,48
rerented,true,33
rventuraortiz2020,true,35
xiongyc,true,51
akossoftware,true,54
mulczas,true,33
elsie-r1,true,57
mkotik,true,50
yiweninmapbox,true,47
operatio,true,49
shihongyu,true,52
smikula,true,49
manticore,true,56
jessicafonsecar,true,34
flavia91,true,34
cibooksci,true,57
andrewcoffey2019,true,34
getjv,true,59
arnorhreidars,true,44
dumigan22,true,47
fredopie,true,30
slebbo,true,54
selli39,true,39
startfleet,true,32
gopalbhargava691,true,44
harishpb26,true,50
viramedia,true,40
besart,true,52
matthewjowens,true,48
nathanszu,true,39
aleonyah,true,53
mikekollar,true,45
idoc,true,57
15612396072,true,47
pcoy,true,40
chickencake,true,60
bryansegura01,true,56
leonardoportal,true,49
dkatakat007,true,55
esn-schwerin,true,53
buywithkimm,true,48
sanyaade,true,50
carikuningancom,true,55
aes,true,46
christopherchee,true,39
terrywu218,true,37
socan-liza,true,54
skylineairways1,true,40
julianaprincipessa,true,31
mariscapini,true,59
pramodfrequence,true,59
cblackb,true,56
prkzingis,true,52
firasfarzat,true,52
vego1,true,56
touchinghearts,true,48
sjuknelyte,true,31
ameliawilliam,true,47
recyclingalt,true,39
eldoggg,true,37
kiroboy,true,32
jord-scott,true,51
memzi,true,51
davec46,true,40
alehssandra,true,60
nicolasrojas,true,46
magesh17,true,53
iasuqui,true,35
kriggs222,true,50
adityeah,true,55
mon16,true,48
arthelys,true,44
melissasferreira,true,41
nazmulnawaf,true,32
ingridolvr2,true,37
masterbman11,true,57
ssalgadom,true,41
summer666,true,34
cartaguide,true,36
mrfl96,true,48
arielhasidim,true,36
rokkeds,true,46
rallyinteractive,true,53
flagagency,true,37
boonagency,true,37
rahulwebgis,true,31
kafeise,true,35
days530,true,35
chuying,true,40
ediundsepp,true,58
anleee,true,56
jbaulch,true,44
felipehomma,true,47
vkalc,true,50
forman123,true,33
amandabxavier,true,41
shenjingxin,true,33
nitneroc85,true,44
umfulana,true,47
510902199802254583,true,41
gabrieldambroski,true,41
xixima,true,50
xgndgndghndghndgh,true,51
muhammadsaib,true,31
shx123456,true,45
guaixiaobao,true,33
tjas,true,45
anmin22,true,45
2huan,true,59
noelbasil,true,50
amedeodp,true,47
grm,true,40
pavkowski,true,49
tokojo,true,34
audiomediaassist,true,41
sigridledsaak,true,56
jadi0506,true,57
tasneemrefaey,true,44
extendsnull,true,39
andreaseins,true,31
inixskjah,true,50
lostminor,true,46
chunchun9192,true,60
dijock,true,45
highheelsandsawdust,true,58
mcadamek,true,44
fsvalan,true,46
bellal,true,56
maigje15,true,45
fitbobov,true,32
collierm,true,60
ayushag,true,50
ydeyntema,true,31
farrimarquez,true,31
lorenzoz,true,31
a1ortega,true,40
milenakiedis,true,43
daberl,true,60
marioalvarado7,true,34
pattigonzaleza1,true,38
rickyli22,true,45
varamatango,true,46
dajuan23,true,35
archawk,true,45
hemangc,true,52
shilinhao503,true,58
samaracplima,true,39
rpeterika,true,38
hadionesa,true,53
dididrum,true,35
staev,true,39
stewartwebb79,true,54
annaovchinnikova,true,44
alesas,true,53
529091459,true,34
michelemartinello32254511,true,52
callumcarmichael,true,54
mereloldenburg,true,50
theholidayplanner,true,52
kevinking1130,true,46
ozan1234,true,59
franciendeelen,true,33
northakella,true,38
santi1979,true,45
bodysonic3,true,54
nas-embad,true,34
railroadsoftware,true,51
hannahlarson96,true,35
manoj-1998,true,43
alyssonzk,true,35
hayyat,true,59
jingshanchen,true,59
perilloisabella08,true,45
h4tschi,true,45
landeholt,true,36
tynamar,true,54
regwiljr,true,45
nicoleapasia,true,54
yanisak,true,58
maxgr0,true,37
shengtian-liao,true,51
arcy72,true,37
fedd,true,39
claudiabdm,true,56
jsgualtieri,true,33
maxiroexport,true,47
goodareny,true,35
77i,true,35
rogermafra,true,46
egpassovbranding,true,59
hilary-2020,true,48
ung,true,52
psym,true,58
anthonyyang,true,40
rasko-kruscic,true,31
tarngerine,true,38
gjy970707,true,36
proyectagua,true,54
mirans,true,47
cergy-pontoise7,true,52
aliona-sakura,true,60
funzi145,true,36
zongqingshiguang,true,44
liu-,true,58
kgaspardlooker,true,51
fmy6180,true,42
chrisrustydogg,true,44
csqsjzs,true,43
wanderingbarcelona,true,59
pwamowin,true,49
murtazavhora1,true,52
nnamditu,true,55
chloetgy,true,30
leiseuza,true,33
vibesfr,true,36
soily,true,43
flipsorry,true,53
ln990702,true,55
audaris,true,39
autumnchild,true,50
irvingbecerril,true,43
ambar123,true,38
mohamed1789,true,60
neymar123456789,true,48
05rina,true,39
18811439601,true,35
monchule,true,59
wongk,true,47
edgar815,true,51
lia0v0,true,32
shantidevon,true,45
albanmema,true,46
kolan,true,59
lighthouse-sf,true,55
zmbhsdn,true,33
goncalvesjr,true,43
seafly01,true,54
darekbraden,true,55
gaobiejiyi,true,33
jaywalker29,true,43
davilkf,true,37
thaislaneferreira,true,36
2libor8,true,43
tlaichas,true,58
mlairson,true,48
karlomre,true,33
canyon-lms,true,55
znachkovsky,true,32
princeyi19,true,54
drajagop,true,46
trobinsonnnnnn,true,48
mccmap-78164,true,51
tbgfrfre,true,39
berin13,true,33
topherbullock,true,35
cabara,true,30
cm1234,true,60
piyon,true,41
mfpehlivan,true,51
ttidwell1,true,51
crisona,true,56
trueshaden,true,53
alxpears,true,51
clicfuli320,true,54
climaxnews,true,52
salometrg,true,53
shensuning,true,33
kanhaiya-edureka,true,37
diobird,true,53
gsilvano,true,55
pmgroupefrance,true,37
edtrochim,true,37
zootakuxy,true,31
gagan9336,true,52
nitheeswar,true,37
foff4ik,true,32
kelseym,true,55
shisato,true,31
dengzengjian,true,53
13996364817,true,60
kimrode,true,32
socialpinpoint,true,51
shuichi-suto,true,60
hanhan521,true,44
newtknight,true,54
devisevib,true,42
ooppoo,true,60
bmmacinnes,true,48
bxv4100,true,40
1016611096,true,36
measure,true,51
projectomar,true,38
lionelmess,true,56
psingrinmhp,true,34
lillypure,true,43
addiee,true,43
trepstad,true,52
changshengzhang,true,48
mf-madmix,true,59
asid,true,57
aptamigo,true,46
aadollo,true,43
badminton-186355,true,35
sunhuilan,true,45
via-jmurphy,true,38
taichi4gsgsc,true,45
pjbtln,true,32
carlsv1,true,38
michalelwl,true,36
camilainoue,true,48
mihakonjar,true,51
acer18,true,36
amazee,true,38
franknoho,true,48
patrickwjs,true,44
lrz,true,45
thebastards,true,41
jeo2121,true,36
lpujol,true,36
littlefeng,true,51
hajocava,true,59
wangmin111,true,50
gohbig,true,38
explorerm,true,42
ahmedbukhamseen,true,55
arun48,true,53
timpokemail,true,40
tonygivenchy,true,31
adwayish,true,38
xyz8031,true,52
robal,true,48
kojiya,true,40
lvtamayo,true,54
reginawang,true,38
jkathan,true,45
rizkizamzami,true,30
jagbododevo,true,34
bhavyapatel004,true,48
99run,true,49
jukura,true,33
ecothekraft,true,46
wuji209,true,31
ellenbechtel,true,41
s4445806,true,44
cinthyatleon,true,33
himanidct,true,33
suhitagarwal,true,36
wowotou,true,59
evey111,true,37
elinorpd,true,53
kathrinwang,true,41
jomwells,true,30
jary10,true,47
karmadilla,true,45
lucablight,true,38
adnan172203,true,50
2070773056,true,42
tekzzz,true,52
khadijat,true,54
badilag,true,48
elizabethpaduro,true,35
lhchjnh,true,57
buyazan,true,58
vinva,true,44
lucendric,true,54
epujadas,true,38
dobrooks,true,30
carlirido,true,45
aaron3212321,true,52
gianlucani,true,32
jgould,true,60
kaehleb,true,38
wwyx,true,43
javvuz,true,37
codelovers,true,57
16130283,true,50
gabiia,true,48
zhangn1230,true,56
scrook-rutland,true,30
anastasia3009,true,59
maxime49,true,34
csx1992,true,33
pugglesnuff,true,35
mulan,true,35
laaurasia,true,38
up846149,true,54
testcorp,true,40
kevin108,true,39
smermet,true,44
millicom-mapbox-ni,true,48
aleksloz,true,53
ouchungyo,true,47
nyanya,true,33
summersky,true,33
vashishtempire,true,31
mooniejoy,true,59
coolvpsone,true,43
sch1409,true,55
graintell,true,52
theresa-bessa1222,true,60
jimchan007,true,37
julianacrisp2,true,50
847990604,true,50
ytizani,true,34
poniso,true,43
barkin,true,38
swlark,true,51
ryzeka,true,50
blackpttk,true,42
arjenbrinks,true,39
jawgoh,true,59
shanben7,true,30
lindakarinrdz11,true,51
tosh-tcr,true,33
wcsangelo,true,37
cocoben,true,59
agostina,true,42
zachary3134,true,59
liuyu5466,true,59
weigao,true,34
nilu10686,true,30
asac9,true,53
jamesr154,true,44
a13660088810,true,32
robertostefani,true,37
pablopod,true,43
cyn1971,true,56
dvakotavmasle,true,39
aminelahrichi,true,58
daihaxvdk,true,60
jersey417,true,46
massage,true,48
rahmadi2020,true,51
kingstar1997,true,51
13605237990,true,51
karicemitchell,true,53
virgbear,true,40
mapmaker2020,true,36
gargsindia,true,53
freeride91,true,60
inalsur,true,34
panosmania,true,58
stevemondaymedia,true,32
skyspeed,true,60
chromis,true,55
jasonsmithatwesternsalesca,true,31
cagitase,true,57
shrey412,true,46
gcgcookie,true,41
aureliadelorenzo,true,41
mvaihinger,true,39
jy1997,true,57
ferraccu,true,37
joslyn,true,33
alexza96,true,32
codephonic,true,37
eunicecy,true,60
franm25,true,55
jesusrafaelchris,true,40
ctfigueroa,true,33
tangjieqiong,true,57
towent,true,37
emilymcguirt,true,37
griers,true,55
carogomezp,true,49
bonnysimpson,true,53
lostevo,true,53
prati,true,45
paulogomes,true,54
turistforeningen,true,51
sparlingo,true,43
hsnv,true,45
mattiamosca95,true,36
marvel10,true,53
livingdna,true,46
jodyhall,true,45
trushar,true,41
gretyen,true,48
kiinteistotehdas,true,45
isaac-seah,true,54
masonqin,true,52
winkikiki,true,48
xionghui,true,38
jessicaaaaa,true,33
njohnso8,true,43
yeonahkim,true,35
vector-etm,true,40
lenonomad,true,31
lyj19980829,true,46
luddegutten,true,53
giderclay,true,60
aguilarmarcelo89,true,30
ran9090,true,52
prattscreativemedia,true,33
abwebflow,true,34
sell0s,true,34
brojoro,true,45
corletto,true,47
soulrest,true,46
fionaqqqmm,true,33
tingxichen,true,47
tech-campspot,true,32
tengjia,true,45
ekteed,true,46
dgri,true,33
adrigbrenke,true,59
dmawer,true,55
dotorchris,true,45
psfung,true,45
brusnika-test-9,true,33
chrisleboa,true,39
yuweijia,true,39
980303646,true,30
hemn97,true,45
huhit,true,58
1553299336,true,59
yamasnax,true,37
jaronson,true,58
tokiwi,true,51
jaravedffej,true,39
fastant,true,46
jpchan,true,54
skrhee,true,39
entevor,true,47
jollic,true,32
dhfh,true,59
augustinsteph,true,41
motivberlin,true,39
melifelipe,true,32
junji-shiokawa,true,40
mint77,true,38
nanditak,true,42
hwaqar44,true,42
gaoxiaoyu0805,true,35
zoursman,true,33
syllakarim,true,54
lyzjoe023,true,44
lovecnhui,true,58
michaelveyale,true,60
cipcuz,true,46
lyndon917917,true,34
cakecakecookie,true,48
blza138,true,54
jasminbec,true,37
alphajam,true,31
lijie97,true,45
seancline,true,39
r-rrr,true,57
efica,true,36
sleppek,true,47
bimaperkasa,true,46
kenwynpierce,true,39
ethanhn,true,48
1977023074,true,44
llyrh88,true,57
chenyajuan0811,true,31
cristiansanchez,true,30
agtrumpet,true,39
hasanriki007,true,41
pooja28,true,44
ajwalker,true,41
jasin9,true,39
rayeaston,true,51
maconbelgique,true,40
leiland,true,46
rcoughlan,true,31
glenolof,true,57
robertooliveira,true,36
opsep,true,55
surfistalitoral,true,40
alfac,true,39
drcrmckenzie,true,30
mfitzer,true,44
monicacrumpled,true,41
cathy5277,true,41
hioleksiy,true,49
f0075,true,32
shubhambagi,true,33
yevenes,true,46
john-at-unified,true,48
huazihahaha,true,51
aishwaryakopulwar,true,34
elizabethco,true,31
drdavis74,true,47
schloemmerlaura,true,54
wided,true,55
javien,true,58
nodimon,true,48
cecita84,true,38
oualidboudrar,true,38
ireneapriliana,true,41
cerasams,true,46
juni1924,true,54
ryosukehata,true,40
gabriella-borsato-arq,true,40
kolys22,true,54
miure,true,56
plattegruber,true,45
han-ho,true,40
rohan1chaudhari,true,51
kkakeh,true,31
drew2apps,true,41
tejal-unadkat,true,38
airing975,true,46
marcusk71,true,54
chloeavella777,true,46
donglaichunqu,true,46
brandj,true,38
tamilsofttech,true,48
burst,true,59
alexgodbehere,true,49
pnbalius,true,52
orangetopi-admin,true,56
mhabita,true,47
brookerothchild,true,51
felsenkraxler,true,57
wyn123123,true,42
danielkminek,true,32
kanou,true,37
mahmudtantoush,true,32
rohita,true,41
jjjeffreyjay,true,40
hackruso,true,45
lizzieallen,true,47
loictrobas,true,38
bastienrr,true,60
matanshaul,true,52
prngfx,true,31
syedemaad,true,54
rancpelance,true,38
gaoyijie,true,50
chiropraktik,true,53
frrweb,true,52
imaginecreativejon,true,39
annablima,true,30
toqirahmad,true,51
oquedo,true,47
eemei,true,56
barefootdesigner,true,53
paopaoydh,true,33
tripfam,true,50
agabeg,true,32
paulcabusca,true,38
sisoley,true,33
lixovin,true,30
glenko,true,52
elenabenvenuto,true,31
xuyongxia,true,42
laluadi,true,35
sjrucci,true,44
hainsmedia,true,30
leeholim,true,41
driufufucjr,true,39
kishorevazhuthakad,true,45
gislenesales,true,33
firuiii,true,57
florisjansander,true,57
dlam99,true,33
knrecord,true,39
kevdu22,true,52
sofiatorres98,true,47
digel,true,41
cplatt,true,34
sirinsbeiti,true,37
elaynemorrison,true,46
axem,true,48
texas666,true,35
matkovicdusan,true,56
xtotakoi,true,54
sinndy,true,51
